"ID","Description","ReporterScore","DPC_0h_1","DPC_0h_2","DPC_0h_3","DPC_0h_4","DPC_3h_1","DPC_3h_2","DPC_3h_3","DPC_3h_4","DPC_6h_1","DPC_6h_2","DPC_6h_3","DPC_6h_4","DPC_9h_1","DPC_9h_2","DPC_9h_3","DPC_9h_4","DPC_12h_1","DPC_12h_2","DPC_12h_3","DPC_12h_4","DPC_18h_1","DPC_18h_2","DPC_18h_3","DPC_18h_4","DPC_24h_1","DPC_24h_2","DPC_24h_3","DPC_24h_4","DPC_36h_1","DPC_36h_2","DPC_36h_3","DPC_36h_4"
"hsa05120","Epithelial cell signaling in Helicobacter pylori infection",-0.525086126146265,0.967491574119076,0.927938141948769,1.00061859783268,1.0182558051631,0.987254724952735,0.910328598778326,0.91329588456101,0.887669416442583,1.13373899213077,1.01558200900592,1.06209454613304,1.04030120007674,1.04905422185445,1.07070058059056,1.03278679114063,0.977115937432445,1.01213899047642,0.883076781467998,0.902536439292003,0.860849287371028,1.01829760764981,1.03840702509846,0.977609768127893,1.02299205103452,0.982089234324807,1.05329699806067,1.10535517279946,0.984534235196622,1.1823546613029,1.16797345921541,1.05954438482399,1.22766085681299
"hsa03020","RNA polymerase",-0.5365947921908,1.26738824958411,1.25329750086866,1.26290957173543,1.27746433711689,1.29613860038169,1.25116752574215,1.30261387785158,1.35352905713359,1.2184670203641,1.24734656401067,1.25814407105883,1.28002740040866,1.20645110848784,1.28185464007352,1.25716410018699,1.32114227778018,1.30907893966771,1.34477355762749,1.38749477123757,1.3510061797628,1.37731320115841,1.52956187988937,1.43375608268504,1.41890376936122,1.49665770043241,1.50949967721736,1.49593370184674,1.43646738260513,1.26905344638918,1.39975672505487,1.27777992886097,1.38560634086336
"hsa05206","MicroRNAs in cancer",-0.569605726654097,1.62220492700398,1.59164197881183,1.66027514588948,1.61626577834902,1.68667987634151,1.64378697667524,1.64334831433646,1.66310795502821,1.6032887654664,1.67081600182873,1.65852307143888,1.68043409236459,1.70518464409991,1.70134384059919,1.70347518147678,1.70705337413758,1.9025429239236,1.9428498879927,1.89600526743493,1.90498428514155,2.14404372363103,2.2564873609461,2.16199966146753,2.11544421967738,2.20979209843704,2.35045028939058,2.35525699539179,2.11520039932274,2.45681875093634,2.43381108391863,2.43894371154459,2.48693727711602
"hsa05133","Pertussis",-0.573145343643753,1.98406498853952,1.86692324470577,1.95734589905319,1.96590500592451,2.02748744670334,1.65501285236187,2.02430610728457,1.75172661268217,2.01949677786425,1.91339018040335,1.84892092718347,1.91969668208561,2.03836861437773,1.94177614783787,1.92392193106684,2.08961837215638,2.07292796592763,1.89663871028444,1.84093213687486,1.93557533185081,2.1025437699603,2.19946276454039,2.12694211228705,2.10651519304679,2.05187819545113,2.25285064625456,2.22459583331811,2.08108012137602,2.62033521503065,2.66513765395141,2.65421905838296,2.63095681344427
"hsa05203","Viral carcinogenesis",-0.591493908355975,3.10813612313293,2.94009765430312,2.966791301826,2.92618160242674,3.4134833745713,2.95344326758845,2.99110757910028,3.08484889757505,2.77528697495397,2.73000854686594,2.73431196156885,2.76490092590896,2.60786935515953,2.64018930293857,2.64787691744563,2.59714187621211,3.19392947979408,3.06846728600412,2.9697728489289,3.00804188517431,3.3923195196379,3.48360825259595,3.46458120793656,3.37717697594096,3.43143776367418,3.72035768654159,3.70653061464196,3.46498992553895,3.50197826035873,3.28172816759178,3.43277134571757,3.54398539291586
"hsa05230","Central carbon metabolism in cancer",-0.613280111148985,1.09469032345647,1.05741902611502,1.11239500882406,1.09487986879793,0.990603294137815,1.0011923240532,1.01045831030102,1.01702690927494,1.10645869766895,1.13935248197721,1.1213623372544,1.16174541789894,1.07983933800094,1.05443474258491,1.06963496071649,1.08360600348768,0.93379683674985,0.941087068456725,0.929884358857452,0.990096512923712,1.01778913668463,1.04844396288061,1.04789732444358,0.997769958814454,1.059641717805,1.14280644818575,1.10658761092916,1.08814949064605,1.38776163224668,1.40001378553742,1.44693965851286,1.41474489092315
"hsa04814","Motor proteins",-0.659669726253862,2.57956162216745,2.51514709524192,2.62641805220629,2.68211787922014,2.59264299826368,2.55229643743092,2.69230803636034,2.72038490224095,2.77045441117554,2.78513116239399,2.78781671437474,2.92255894414998,2.79820416332331,2.80177555350847,2.70812280780014,2.80456165206933,2.16362734598671,2.22372788746268,2.16406063105182,2.23902535829427,2.37751427709758,2.43283731657662,2.41131313033889,2.33882513423596,2.46068658081284,2.47709004340264,2.52474785971481,2.32068716839055,2.56440341211813,2.61324641533175,2.63558120905232,2.62028992477195
"hsa05219","Bladder cancer",-0.669359084936745,1.36040269006726,1.36672529669428,1.38842126289854,1.26546185137681,1.46184138165208,1.4953356674834,1.29765855473476,1.3540215882635,1.44107398064492,1.52839761799537,1.57817319680029,1.55529446984515,1.51083987325244,1.46505786618931,1.42404438760975,1.48132391833852,1.49438769475922,1.56144833142168,1.56780033451497,1.4466534123291,1.69224453262055,1.66322827513636,1.71231904489205,1.64383441197249,1.69883330396982,1.7981002627498,1.78761833572179,1.694069549797,1.86176394070881,1.84574681400769,2.00228073984811,1.889055097865
"hsa04270","Vascular smooth muscle contraction",-0.688219129415111,1.91028290874538,1.89257027032858,1.88389644596148,1.93290700815846,1.93019451053922,1.97381652389126,1.9466244230413,1.98553201143498,1.92226444474113,1.954944214626,1.86660506614548,1.87083962431876,1.86875449381907,1.85286497272672,1.86772737508746,1.78182568986121,1.97570668276506,1.8106709955267,1.80743537103239,1.82948093946347,1.91730737880261,1.92090033536872,1.90112300538076,1.91804403258565,1.97233944172792,2.03761462951708,2.01195275260806,1.93605348108429,2.14591035668015,2.10940040661332,2.10810057276576,2.11583182294846
"hsa04660","T cell receptor signaling pathway",-0.72794187441004,1.77978334345577,1.79214006952466,1.81313724254397,1.81166471460332,1.79488520358911,1.66773141105597,1.82740399270893,1.67229510599786,1.98187754742788,1.82702297562077,1.887099129675,1.91036735212489,2.077826138803,2.0487913211798,1.99466889487219,2.15202022052499,1.60025162124535,1.67768350325757,1.74773938906251,1.74842917038915,1.78033436859843,1.8962029553752,1.81015289165374,1.88327535290247,1.79191307509049,1.88059143589174,1.88823511820264,1.69071807091313,1.86931523210564,1.93030178218444,1.87741738052749,1.94296116063494
"hsa05414","Dilated cardiomyopathy",-0.765793118192352,2.67608571474184,2.54479505540956,2.57123133354454,2.54509000090377,2.75037469117204,2.53486954082969,2.63166893815875,2.68178706543263,2.54477219762209,2.48703755299777,2.51990363733235,2.56741416416765,2.52025880216279,2.46872588532768,2.48792173325659,2.46970506180033,2.50180007291886,2.59359699148767,2.45943994044073,2.46400116776295,2.65784718897652,2.74562073586487,2.82893001752615,2.64455666398475,2.86944613127289,2.97846800257236,2.95948559567964,2.78288182884138,3.19214425859022,3.18465350144857,3.26530834712569,3.29658138304728
"hsa04662","B cell receptor signaling pathway",-0.772703942589832,1.29677844683241,1.15606199900939,1.31305980515472,1.28846516546626,1.30237859212107,0.964570194454111,1.28807115969639,0.959428312409804,1.27933668232986,1.04952159653974,1.08424870526375,1.06644324682766,1.23258587562883,1.08358945735199,1.07033920121291,1.23972104749012,1.15034281542323,0.865614904848598,0.995290875507413,1.08347569180525,1.21369206763818,1.26763443008,1.26950890896826,1.18573583847133,1.24406115000091,1.26754683245957,1.31301298323704,1.17468348897791,1.37962168745398,1.43741061557352,1.29360891171144,1.43959507772976
"hsa04622","RIG-I-like receptor signaling pathway",-0.810131564994758,1.21793501076918,1.26909980453233,1.2193665825178,1.20702442440385,1.19057049336322,1.19374050701122,1.25552964459117,1.23980544700849,1.27942751300315,1.17488506688678,1.28722237588752,1.19893562834012,1.22312587629186,1.27539766913842,1.18739761113421,1.23016276717154,1.24189570210637,1.07296753079346,1.06552792995343,1.2351329539988,1.1126309460109,1.1763263502797,1.11909969399193,1.15750630524513,1.20371746305207,1.21156306746382,1.29458237256452,1.14031399026003,1.15577420076578,1.19596776363408,1.15753552633775,1.17267574632334
"hsa05220","Chronic myeloid leukemia",-0.828778485858928,1.25817371125061,1.28053863041787,1.29187388886208,1.23678008072325,1.28912888856448,1.33944557945011,1.28088610556673,1.32141565196266,1.3082641452072,1.34584228573354,1.3442580211558,1.37266549550615,1.30637427144621,1.33182454929992,1.29890041922742,1.34917840856529,1.3441472351271,1.32269425336275,1.35118976205893,1.35113075412323,1.40548688445798,1.44751838924371,1.44320590774032,1.42269725908963,1.42815638483491,1.47816037993338,1.45443247973921,1.41370921882331,1.46079837078533,1.48059184727666,1.52570671616091,1.45293259077292
"hsa05032","Morphine addiction",-0.835780362475987,1.06096780235876,1.05561464918858,1.07896440500738,1.06102673086573,0.93709867755797,0.896020215724583,0.951828136847933,0.929833943050424,1.2193845972208,1.27732861527938,1.21177888841638,1.19160403150977,1.07726602677028,1.15924456552249,1.06814558389194,1.13933675510736,0.757123020932033,0.849195109535962,0.862619698777666,0.861920070462532,0.790322165648719,0.849875382385765,0.897611223480984,0.862178346928337,0.904145822353757,0.881353293380509,0.830995804306197,0.864636318326301,1.16735564470871,1.17976775149685,1.22087126830323,1.22052337978434
"hsa04924","Renin secretion",-0.850850578822935,1.672881891264,1.55972407130851,1.5257827111468,1.63470945494414,1.5053860669403,1.431779950172,1.44315340745746,1.49162565466003,1.7424426672689,1.68438415099001,1.59187800967337,1.50802444670478,1.5550921392,1.59043510028621,1.5601793598334,1.40147271162727,1.5360238872425,1.28532339567605,1.21835450005814,1.22042601654848,1.20981111071435,1.19763239131123,1.25309303338698,1.25608015887674,1.21981377891915,1.34064665844109,1.34726657144583,1.30021166940999,1.67943899034498,1.60733826560985,1.70262465489335,1.63864230168274
"hsa05146","Amoebiasis",-0.860722615345446,2.66283455921535,2.45711463686478,2.56083436519475,2.60449416927508,2.50696951779306,2.40372835469828,2.51966072064155,2.54074932511543,2.57987516924167,2.45853370468471,2.41522022385795,2.45806405534783,2.50155878001763,2.37178114252002,2.38631670757732,2.30018099888149,2.36012365705306,2.18400713138323,2.12707263502399,2.12313595288402,2.61474208030108,2.71920978760713,2.55721669151576,2.55768678435287,3.03263180838468,3.3351720652157,3.20829938766996,3.02208333709091,3.80407702482086,3.87463320326745,3.97945872869306,3.93178494912458
"hsa04120","Ubiquitin mediated proteolysis",-0.88436951458845,1.45181948225344,1.43073533235435,1.46509990380298,1.56835906429579,1.48947539533043,1.43410520205844,1.52295252333016,1.51365308376381,1.48788339507769,1.52429079114451,1.51306312164586,1.56942988807752,1.54929139118159,1.50939130495081,1.64014079738352,1.62351275164032,1.58944899648372,1.74729497810881,1.65737652028257,1.72607677009805,1.7276549857274,1.83444027599294,1.74129252659688,1.74933269572202,1.64805164431003,1.73328681495552,1.67485203247515,1.62839986485733,1.63683370477339,1.68830561013168,1.75787717611929,1.71864226173628
"hsa05410","Hypertrophic cardiomyopathy",-0.907978892973169,2.75666280997817,2.63902806560133,2.67404084958759,2.64442907906903,2.84321380382645,2.65280856764616,2.7369665816785,2.80103085180009,2.62790002131758,2.56927874690414,2.61047114653306,2.67784964091799,2.6078243279964,2.5510574739252,2.59047830627151,2.56551314883806,2.62885844651458,2.68348233849087,2.54029668489793,2.55085500331287,2.75031065285881,2.86213709221284,2.91650830110986,2.74586972747779,2.97553369717002,3.09050833484112,3.07684945942087,2.8786701961441,3.27437139339223,3.29385470925727,3.33306006084896,3.34152529363301
"hsa04657","IL-17 signaling pathway",-0.92987334884315,1.61772759628134,1.57338123936681,1.62631700432003,1.61459522163649,1.63818255813565,1.41122572385475,1.65018179480455,1.43047624101126,1.63645382662854,1.48175374471876,1.52230787138418,1.4972594468498,1.58827121573294,1.50284359724323,1.44309155057795,1.56133982403753,1.73217583889911,1.64904959714753,1.50376173624758,1.72899961587412,1.91305433729327,2.04420524109758,1.93924842918539,1.95320071101942,1.91194844024021,2.00547232872047,2.07104960216959,1.8972028835433,2.05389581927704,2.04299174567787,2.08873138709734,2.07487900292034
"hsa05215","Prostate cancer",-0.937066419361239,1.42711263525928,1.42881296926252,1.47976881279746,1.44284108482013,1.42393962142203,1.40717545171966,1.44174035575757,1.43090770528752,1.57912877037633,1.61580367678689,1.59888412374398,1.65259695557113,1.57513248353455,1.59887927957631,1.58334862413408,1.59344439437665,1.47709161080322,1.48692520249132,1.49720189201893,1.53123865843252,1.63377360944103,1.70531757244527,1.6563326504187,1.66549311805233,1.69707975696833,1.74207097090676,1.70302833096857,1.66524808783585,2.00142865400122,1.91526609687152,1.9543117627165,1.96201550180714
"hsa04350","TGF-beta signaling pathway",-0.977122067562486,1.73457010234056,1.78014835785497,1.78354074065252,1.78615386872693,1.86650266509142,1.78959618918877,1.71349776397619,1.76080986066631,1.91437504863123,1.9506097207435,1.95127313393919,2.0051095710334,2.04958787401434,1.92166117355707,1.89920868014572,1.93609313427151,1.2331709867339,1.36524610985221,1.38931927660875,1.34313241710712,1.2889965031485,1.35909718918777,1.2760454256144,1.35667688263017,1.1882276797118,1.25905775905256,1.24290857501928,1.23115955006677,1.18540167604841,1.28619077584073,1.22778268702401,1.2469936685536
"hsa05211","Renal cell carcinoma",-1.03994895383028,1.24439905337567,1.24423973239977,1.31048038500377,1.27780456345246,1.25819185066368,1.19066955381415,1.21197357446694,1.2035805449198,1.38286721479284,1.31164140590139,1.36137770647223,1.37080555834616,1.33939566978158,1.39190101658563,1.37502741422624,1.3888471320698,1.20464453011739,1.25193471424285,1.2735867838245,1.27869129365422,1.37776701385083,1.46554929782363,1.40262188120346,1.40041557522096,1.39483944092716,1.47873218086785,1.50077719077471,1.37156400367363,1.65858974140046,1.6989559682284,1.5614873670233,1.69197278720339
"hsa05140","Leishmaniasis",-1.05087600766907,1.77662784527385,1.79963478256053,1.75559000257924,1.67146945342491,1.67909791591915,1.40026566212568,1.74822213551388,1.41290538308333,1.75472848055657,1.57194404326554,1.71755030137363,1.82388093446926,1.74070445179791,1.61689063021441,1.56724750866327,2.08253542413936,1.46133897903666,1.3997446199119,1.32377575003436,1.50278676597048,1.4550819832504,1.51645241111543,1.55500850258334,1.47974981857565,1.55423670548357,1.71588967058962,1.66246818181855,1.51412624256201,2.21654941744167,2.15646749068058,2.25409519085491,2.10360210712042
"hsa04020","Calcium signaling pathway",-1.06487534240124,0.824843346097523,0.790663237613429,0.775124993663335,0.895036212568714,0.750799955277493,0.747720303395571,0.734220900404269,0.732464653735583,0.833885145819246,0.807511035791729,0.817925427760034,0.751965684937938,0.809234282610464,0.833664554478197,0.767207068085202,0.688664561315311,0.754765923648417,0.689390912710681,0.653661753953538,0.632760948945652,0.669821339714687,0.641563313299194,0.682253183279702,0.662600167376918,0.812751067737776,0.852717140084141,0.869794712196111,0.815571074673751,1.34903048437245,1.27812290994005,1.24916131834993,1.37043100402635
"hsa03083","Polycomb repressive complex",-1.07260546249535,1.53752497074424,1.50327115986819,1.5438920615162,1.54207087181762,1.62226494121752,1.55767647084362,1.56486068699027,1.64122217343667,1.45610311865873,1.4882354932254,1.4771999004558,1.5409863393624,1.54445189973962,1.53069536210949,1.51246553558362,1.53006074821198,1.7075248596657,1.75596708885437,1.72453611910437,1.7735829585895,1.76889000633301,1.78791797494,1.77686154993086,1.74046824937586,1.64541051164871,1.72007870833308,1.67628851205852,1.66776217613731,1.54478540919844,1.54466310736492,1.55445171317311,1.51401434675131
"hsa04066","HIF-1 signaling pathway",-1.08437676488564,1.71190671601853,1.71024827609716,1.75062279680714,1.9119487280299,1.64588210018125,1.48097410035868,1.50317275123205,1.56497698119247,1.59705339514828,1.68583564539652,1.65101871798841,1.72373834928982,1.55995508686848,1.59938868369005,1.60948831055373,1.61470540683126,1.34716666648114,1.48224518444342,1.42085128199804,1.43837809480026,1.52645702483122,1.54207935765883,1.55119881100566,1.4768707606888,1.54352833204706,1.64174001487661,1.62047475093804,1.50395630727395,1.90971986952337,1.86111861658072,1.96901752626907,1.95736300468219
"hsa04714","Thermogenesis",-1.09941467592101,0.943760958090631,1.0212826966966,0.919294312223083,0.946568860655003,0.996255626747235,0.982121946153349,0.950055615652836,0.982924734170973,0.907191025445004,1.01897550693497,0.968105043501953,0.939037599910088,0.915946911267271,0.892527489546741,0.898664646777801,0.885618971617666,0.961374395358966,0.892525203339521,0.885451069490505,0.914430687232613,1.07045679028772,0.951272099966501,0.969150666521645,0.933714171608018,1.14439134832039,1.06992859263753,1.16810509978813,1.23735373912255,1.19283516046633,1.19070087398888,1.23305947508542,1.2320359508604
"hsa04721","Synaptic vesicle cycle",-1.12235579613639,0.975808959943736,1.01079428056977,0.98159895983423,1.06805543562526,0.958165599694972,0.979342136400406,0.974680490240906,1.02461680728387,1.02066376931668,1.04387288714206,1.0198628732289,1.01186969508656,0.943058219848108,1.01758724358587,0.998869102792971,0.962526062058067,0.913825899671314,0.920221197625076,0.944377430498379,0.921117887859113,0.982332680012443,0.99248156617919,0.997882665438864,1.01120794343222,0.89113217102903,0.938861189212081,0.906897891350771,0.913578714256353,1.00236703645217,1.05239713402796,1.00260646362312,1.0354212489609
"hsa04390","Hippo signaling pathway",-1.13446405984818,2.39455639127082,2.35917997314367,2.41520086500003,2.395357845572,2.40815144669733,2.39647425963407,2.43227147074255,2.46435302428618,2.5928603598548,2.59635358119385,2.58690092884694,2.68470022891476,2.68111231910518,2.73194802255805,2.76301941862206,2.75358834705291,2.3410485773446,2.63628260170447,2.56962693012351,2.53725085597809,2.75281237301111,2.85684475406392,2.74802188845496,2.76937444608646,2.65569833044371,2.86550397809584,2.81544581704919,2.63209048938225,2.89548710095079,2.93551058659461,3.02296640265877,2.95063285978719
"hsa04713","Circadian entrainment",-1.13462417104344,1.70032138263848,1.52118290120272,1.59650320278065,1.66553443414714,1.56138714217121,1.21168912555898,1.50243769913777,1.26029186387954,1.64329270694715,1.54870638489976,1.40751209602387,1.3935507216523,1.5082176198861,1.353210412532,1.46819097548338,1.41655329754446,1.40361718630321,1.07096936507989,1.06285573404798,1.11014895547208,1.06758586932095,1.16083714951308,1.14329344710518,1.14899207750488,1.14059269816131,1.19251923199485,1.17206815092701,1.11623387615145,1.49691762437121,1.46755238514603,1.50944734768221,1.45134148550149
"hsa05202","Transcriptional misregulation in cancer",-1.15797277110078,3.51717247286364,3.50558488238577,3.91494090787148,3.11687177913071,4.18756628012242,3.23089911649637,3.84211423965443,3.62029660860344,3.38525426264136,3.57891926568115,3.19705636226616,3.22804793931395,3.58677855221371,3.1401448538906,3.84994019908968,3.67535158098451,5.78784186233767,4.53640483712095,4.81435878373134,5.2480625859778,5.94530602301158,4.94574617957416,5.06764649978056,4.69829307822017,5.58286354886483,6.03605174279997,5.46641325186321,5.37129097906316,5.11637754061678,5.12748740012702,4.56771545540976,5.62185547139917
"hsa05207","Chemical carcinogenesis - receptor activation",-1.16737741471837,1.66116648828563,1.64469734719039,1.72305707495989,1.71357941909965,1.705325318041,1.55791748815252,1.74200326122938,1.64794896335946,1.77459748655483,1.74532631364099,1.70028033232314,1.81350827129872,1.75226859563468,1.69748812806895,1.72304247371916,1.86343099144942,1.74817839097897,1.7715337379487,1.71883610545453,1.78853675281998,1.99803476690222,1.98869066319502,1.9728971110131,1.8878434292096,2.10294516251425,2.22797574656669,2.18722104509361,2.05182241939686,2.56943325609709,2.60657295632538,2.69194173182764,2.59105755933354
"hsa04934","Cushing syndrome",-1.17007623041763,1.14976768609522,1.09931865441267,1.11795473151849,1.10459746900895,1.12381130976507,1.12908745374011,1.08086856635655,1.10343198948993,1.14019619546431,1.12812436126348,1.11469395586355,1.0767910334129,1.10240604598062,1.12255046696243,1.10021923147755,1.08272065131294,1.15762227127018,1.07035009229582,1.04646683241,1.06896138833763,1.12636184724092,1.1305782078806,1.15030430420145,1.13369553612278,1.16081182129411,1.21046479604991,1.20385264325468,1.16520972771247,1.27954511955206,1.27246629873438,1.30882887691517,1.2464860699559
"hsa05222","Small cell lung cancer",-1.18653553249713,1.0712354413665,1.01686581817022,1.09914488840177,1.00071787645873,1.10390983444111,1.04345329766538,1.03858537617379,1.08585004063316,1.0208851365472,1.0252417741699,1.01973069498519,1.02245433441981,1.00843063342945,1.00888386832469,0.995316186472213,1.01395710483176,1.0274552271079,0.923534161642966,0.890726208927103,0.958862274455574,1.04674802794265,1.02739021433315,1.05718164651492,1.03391222080882,1.10008050482265,1.17254519538664,1.09436264186771,1.05167534051731,1.21049049949864,1.20578791825419,1.13061554954088,1.19138949594676
"hsa05214","Glioma",-1.1947099577474,1.43171246485132,1.48427786631108,1.49214374256611,1.41083922721101,1.52020843953807,1.52952913753256,1.48196083887705,1.54317220110321,1.54633342699983,1.66330152904357,1.64606134024193,1.69161864677414,1.57556285213874,1.63155811119548,1.60192738489945,1.6167012957749,1.5365500273086,1.61256579800475,1.56883283779429,1.54170135474292,1.6581184165618,1.65512928840186,1.72114508208987,1.63819885046032,1.67138079048285,1.78290700616264,1.72392285587785,1.63940567688014,1.93087968651427,1.91630942733144,1.96796794529091,1.90037190058582
"hsa04730","Long-term depression",-1.22898148111265,1.83746870410084,1.73162409317599,1.7300416691317,1.84589170100938,1.7244082120737,1.62918655162833,1.53789961750711,1.58584159751594,2.00949106592163,1.86557592170161,1.84275837356883,1.84205508837352,2.01615000536913,1.84191737801596,1.81618899037285,1.7163458508727,1.1430019955646,0.787067784042326,0.897669154640738,0.832514035212896,0.841817635249598,0.821874432733109,0.832020569210883,0.90805019696911,0.891467580816838,0.889572210464149,0.933690364596206,0.8544444291983,1.05843726122478,1.06295541183063,1.02347136236521,1.04989178241398
"hsa04670","Leukocyte transendothelial migration",-1.2291726072325,1.60680428130689,1.58102324415444,1.64741893017188,1.62713012380371,1.61606467735045,1.59051114995945,1.62330382379383,1.59286617760758,1.7707277786563,1.70549588991751,1.7516463072489,1.76367979201409,1.64741986249853,1.70083815686175,1.70403568642875,1.68111792734919,1.44438891741385,1.4715837271785,1.4378385288048,1.50448641503903,1.51425394713111,1.54289385580701,1.5287860942865,1.46899151090366,1.60401372003732,1.67960530169871,1.63035000225577,1.54067273434554,1.97782655152308,2.03124214724362,1.93576739083087,1.93212628532194
"hsa04330","Notch signaling pathway",-1.23641299864562,1.13690915106958,1.13734500675084,1.11667028510385,1.13220569471205,1.19357538915424,1.17619399646508,1.21785204908606,1.18110094837861,1.05327628464939,1.06744071666796,1.07946561752612,1.06125954409479,1.08591089008679,1.06909177512825,1.07025960279547,1.12596793379381,1.24881531320193,1.25931438002525,1.22988074211096,1.29086743565369,1.16041879109899,1.24667760875634,1.29078580410441,1.28277189714507,1.22591387662231,1.27906860080114,1.17082677104297,1.21364148008291,1.01075158194775,1.07937215257586,1.02701708059602,0.997763540770942
"hsa04621","NOD-like receptor signaling pathway",-1.24483003754546,4.76459439302905,4.18961010891801,3.77898824933476,4.98153738766848,6.55784517536245,2.83807164166802,2.50395575692825,2.53302088707347,5.30843835560386,5.0464617943844,3.23323942891054,3.8280267607684,5.01326974186418,1.93788337327393,1.8050623017486,1.65733908518356,6.26616220407643,1.73725753685026,1.5202666970901,1.62156820327936,1.72367737777896,1.80556785584804,1.77717963479116,1.85415015835598,2.1912367905778,1.85525601350868,1.72444621849508,1.86417918518685,2.46129255211798,1.9874210293392,1.99942636066,2.17522075351892
"hsa05218","Melanoma",-1.26934682277643,1.27940547397866,1.29835346519644,1.32429555314837,1.22213475990487,1.32892100799474,1.36986668189578,1.25522470717975,1.33058088035139,1.31702030952439,1.40470539957421,1.41656201840088,1.43679607650638,1.35123696776169,1.36320422358973,1.33946201953705,1.40695825545733,1.36028147781081,1.33523764418963,1.34796488161681,1.29692549118655,1.44920412693014,1.43658888449445,1.49022003859762,1.4333568111115,1.46274741760178,1.54838521176638,1.50431278113687,1.43434132304828,1.56952345590669,1.55281994022817,1.64994088254312,1.56018118808351
"hsa04215","Apoptosis - multiple species",-1.28178833440691,1.11413371354962,1.18571440705604,1.32019912199803,1.136830298792,1.38270718127485,1.28027586748085,1.32759669455928,1.41256383651937,1.21487424766685,0.820403130364003,1.40023510764708,1.24585829551807,1.23167433880811,1.18802036501296,1.21798041718049,1.34165878035211,1.48353212248811,1.45113431793486,1.33175389046347,1.2836226263978,1.47615019948495,1.47552772609202,1.37219047521363,1.56626933035341,1.58440877399287,1.31328645486924,1.6736500942717,1.69159219466777,1.59878022633108,0.862114489464835,1.03203770007053,1.52576031853726
"hsa05216","Thyroid cancer",-1.28935720794394,1.41161036110782,1.40456577044399,1.44416676687254,1.41388811624272,1.53006638478228,1.41522933752145,1.38385673129818,1.4415536249608,1.44551959806717,1.39149167125294,1.35605603384964,1.42203131732785,1.40335549054694,1.32822198126184,1.33231192413014,1.30607826974721,1.50533314520207,1.26293290164685,1.30838688121254,1.3638581597952,1.3089599262561,1.34029479018415,1.45024317300219,1.33715329653851,1.41470053409687,1.45372787119647,1.39800515960397,1.3223820787029,1.42986414858932,1.43351380376333,1.44183742942454,1.43255756702718
"hsa05161","Hepatitis B",-1.29243862564689,1.25204534281854,1.24367216313924,1.29207379944791,1.26205484755114,1.29630758098746,1.17712122037333,1.31690131154507,1.2129990276467,1.27259589569657,1.14074117087245,1.24579488051217,1.23371887291716,1.24227724991608,1.21771560455034,1.19740549893148,1.31307136062322,1.35141688205813,1.24124333045169,1.21051688290717,1.28924130991554,1.37818906428474,1.46197275441771,1.38460802551863,1.39746212380052,1.37403714535706,1.42039111359252,1.48569906800033,1.38947590453324,1.49199909776705,1.33566574776442,1.37601247923769,1.42103757061535
"hsa04927","Cortisol synthesis and secretion",-1.30881447875358,1.29933167714365,1.14914399946675,1.09725396133681,1.25033725050991,1.22283846131194,1.18497164906055,1.09084633891328,1.1502560468041,1.29449804061311,1.14882005745029,1.07947553761024,0.907401137667646,1.0776681836345,1.01123036091999,0.939136313044584,0.800201889637496,1.25777802775152,0.769313226965565,0.791713520376462,0.749625358728165,0.693505581451489,0.713880252824494,0.714001152153265,0.796231696972163,0.667524930283865,0.697074177063208,0.766682864851003,0.765652807139622,0.756582205517541,0.693448518877036,0.826406597714402,0.755761754962651
"hsa04971","Gastric acid secretion",-1.31179887024102,1.77654253719104,1.63039916479503,1.63593010668781,1.74006926103709,1.63943224279217,1.53310389603404,1.56882160593206,1.60393596952733,1.87071704545088,1.82132750349072,1.74470838039998,1.69219311470407,1.69686936226766,1.70713573250013,1.70159923825158,1.55209368426165,1.56713085803984,1.39760520398111,1.30576545131422,1.36762186892982,1.37628152980832,1.34557853548174,1.43119529097563,1.35539195996247,1.43134204797853,1.51476865639182,1.48731583677238,1.41074492382678,1.97748679426204,1.83482236509085,1.92694833242671,1.84674462926289
"hsa04062","Chemokine signaling pathway",-1.34975916144947,1.29790885578549,1.2402713937405,1.32085147202268,1.31318368776533,1.20573391051186,1.16619392134433,1.16740214782362,1.16304975828768,1.46227082367045,1.35650600769058,1.34968659094081,1.33294766621163,1.32496379376317,1.33276051681638,1.29946982135921,1.27688640926357,1.13896884676438,0.995653201009858,1.02591522929654,1.04643426913942,0.995548428195994,1.0650441024184,1.00662671507172,1.03196733039925,1.03929469184101,1.05287753993569,1.04753959180833,1.0060614990308,1.21508140101682,1.22402698327146,1.18528644359773,1.19206857044419
"hsa04961","Endocrine and other factor-regulated calcium reabsorption",-1.352538683444,1.50851887153418,1.43859492493106,1.39673081207114,1.51837247258222,1.30725362685194,1.32536126413289,1.31521003453425,1.36965603666925,1.56078276864545,1.45470863474893,1.38799504630497,1.3204800206262,1.35305152917405,1.3366615828977,1.31614022764027,1.29036156189902,1.34831894927946,1.01768733697573,1.05270881285627,1.07290819027023,1.05180826522354,1.0126261099689,1.05918530326687,1.02016910859026,1.0141375188494,1.09486235017015,1.06459491513398,1.08612434702531,1.32475319397641,1.30580795504459,1.30745245522568,1.33471541421939
